FIPS,"Grocery stores (% change), 2011-16","Grocery stores/1,000 pop, 2011","Grocery stores/1,000 pop, 2016","Grocery stores/1,000 pop (% change), 2011-16","Supercenters & club stores (% change), 2011-16","Supercenters & club stores/1,000 pop, 2011","Supercenters & club stores/1,000 pop, 2016","Supercenters & club stores/1,000 pop (% change), 2011-16","Convenience stores (% change), 2011-16","Convenience stores/1,000 pop, 2011","Convenience stores/1,000 pop, 2016","Convenience stores/1,000 pop (% change), 2011-16","Specialized food stores (% change), 2011-16","Specialized food stores/1,000 pop, 2011","Specialized food stores/1,000 pop, 2016","Specialized food stores/1,000 pop (% change), 2011-16","Fast-food restaurants (% change), 2011-16","Fast-food restaurants/1,000 pop, 2011","Fast-food restaurants/1,000 pop, 2016","Fast-food restaurants/1,000 pop (% change), 2011-16","Full-service restaurants (% change), 2011-16","Full-service restaurants/1,000 pop, 2011","Full-service restaurants/1,000 pop, 2016","Full-service restaurants/1,000 pop (% change), 2011-16","Expenditures per capita, fast food, 2007*","Expenditures per capita, fast food, 2012*","Expenditures per capita, restaurants, 2007*","Expenditures per capita, restaurants, 2012*","Farms with direct sales (% change), 2007 - 12","Farms with direct sales (%), 2007","Farms with direct sales (%), 2012","Direct farm sales (%), 2007","Direct farm sales (%), 2012","Direct farm sales (% change), 2007 - 12","Direct farm sales per capita, 2007","Direct farm sales per capita, 2012","Direct farm sales per capita (% change), 2007 - 12","Farmers' markets (% change), 2013-18","Farmers' markets/1,000 pop, 2013","Farmers' markets/1,000 pop, 2018","Farmers' markets/1,000 pop (% change), 2013-18","Farms with vegetables harvested for fresh market, 2007","Farms with vegetables harvested for fresh market, 2012","Farms with vegetables harvested for fresh market (% change), 2007 - 12","Vegetable acres harvested for fresh market, 2007","Vegetable acres harvested for fresh market, 2012","Vegetable acres harvested for fresh market (% change), 2007 - 12","Vegetable acres harvested for fresh market/1,000 pop, 2007","Vegetable acres harvested for fresh market/1,000 pop, 2012","Vegetable acres harvested for fresh market/1,000 pop (% change), 2007 - 12","CSA farms (% change), 2007 - 12","Agritourism operations (% change), 2007 - 12","Agritourism receipts (% change), 2007 - 12","Farm to school program, 2013","Farm to school program, 2015","Household food insecurity (%, three-year average), 2009-11*","Household food insecurity (%, three-year average), 2012-14*","Household food insecurity (%, three-year average), 2015-17*","Household food insecurity (change %),2009-11 to 2012-15*","Household food insecurity (change %),2012-14 to 2015-17*","Household food insecurity (%, six-year average), 2009-14*","Household food insecurity (%, six-year average), 2012-17*","Household food insecurity (change %),2009-14 to 2015-17*","Household food insecurity (change %),2009-11 to 2012-17*","Model-Household food insecurity (change %),2009-14 to 2015-17*","Model-Household food insecurity (change %),2009-11 to 2012-17*","Model-Household food insecurity (change %),2012-14 to 2015-17*","BI_Model-Household food insecurity (change %),2009-14 to 2015-17*","BI_Model-Household food insecurity (change %),2009-11 to 2012-17*","BI_Model-Household food insecurity (change %),2012-14 to 2015-17*"
50001,-18.75,0.434239809,0.352838997,-18.74558951,0.0,0.0,0.0,0.0,-14.28571429,0.759919666,0.651395071,-14.28106146,100.0,0.05428,0.108565845,100.0108566,0.0,0.434239809,0.434263381,0.00542829,-10.71428571,0.759919666,0.678536532,-10.70943903,402.0978045,364.112002,671.4633221,719.3032065,24.82758621,18.75808538,22.23587224,3.366436001,2.51114357,-14.26205374,147.3187659,126.4246174,-14.1829511,25.0,0.108295433,0.135233819,24.87490463,40.0,65.0,62.5,138.0,233.0,68.84057971,3.741256845,6.322587648,68.99635361,83.33333333,100.0,269.2307692,1.0,1.0,12.8,10.1,10.1,-2.7,0,11.45,10.1,-1.35,-2.7,Decrease,Decrease,incr,-1,-1,1
50021,-20.0,0.408523433,0.337997702,-17.26357061,0.0,0.0,0.0,0.0,0.0,0.996797176,1.03089299,3.42053674,-16.66666667,0.098045624,0.084499425,-13.81621938,2.272727273,0.719001242,0.760494829,5.771003484,-8.333333333,1.372638735,1.301291151,-5.197841321,402.0978045,364.112002,671.4633221,719.3032065,55.0,18.23708207,29.0625,5.755823839,8.089500861,22.64894141,32.43476317,40.89304769,26.07783654,0.0,0.099206351,0.102263428,3.081534147,61.0,59.0,-3.278688525,361.0,322.0,-10.8033241,5.765115462,5.286054338,-8.309653591,175.0,91.66666667,117.2131148,1.0,1.0,12.8,10.1,10.1,-2.7,0,11.45,10.1,-1.35,-2.7,Decrease,Decrease,incr,-1,-1,1
50027,-14.81481482,0.477335408,0.416711961,-12.70038746,0.0,0.0,0.0,0.0,-21.42857143,0.990028994,0.7971881,-19.47830768,-50.0,0.141432713,0.072471645,-48.75892307,3.448275862,0.512693586,0.543537341,6.016021232,-19.76744186,1.520401669,1.250135884,-17.77594632,402.0978045,364.112002,671.4633221,719.3032065,10.49723757,23.59843546,26.04166667,7.798862999,11.40256959,31.21149897,34.13890398,45.45373713,33.14351614,22.22222137,0.160737246,0.198965386,23.78300095,39.0,68.0,74.35897436,147.0,265.0,80.27210884,2.576190393,4.712535344,82.92651651,68.0,16.0,-9.195402299,1.0,1.0,12.8,10.1,10.1,-2.7,0,11.45,10.1,-1.35,-2.7,Decrease,Decrease,incr,-1,-1,1
51015,10.0,0.135793919,0.147109958,8.333244176,0.0,0.0,0.0,0.0,2.857142857,0.475278717,0.481450772,1.298617931,33.33333333,0.0407382,0.0534945,31.31302324,-6.666666667,0.407381757,0.374461711,-8.08088373,28.0,0.339484798,0.427956241,26.06050231,721.8231508,635.0676982,739.1472646,738.3726242,29.91452991,6.766917293,8.909730363,0.554888252,0.426509045,-8.41813136,14.7999069,13.41227155,-9.375973509,0.0,0.013542429,0.013252581,-2.140296221,31.0,47.0,51.61290323,168.0,167.0,-0.595238095,2.300078038,2.26247409,-1.634898808,160.0,60.0,-67.27272727,1.0,1.0,9.1,12.6,9.8,3.5,-2.8,10.85,11.2,-1.05,2.1,Decrease,Increase,decr,-1,1,-1
51121,-31.25,0.168703409,0.111743194,-33.76352347,0.0,0.010544,0.0101585,-3.656034132,-17.39130435,0.4850223,0.386021942,-20.41150646,25.0,0.0421759,0.0507924,20.42995733,16.12903226,0.653725709,0.731409996,11.8833152,13.33333333,0.790797229,0.863470134,9.189827983,721.8231508,635.0676982,739.1472646,738.3726242,42.85714286,6.687898089,9.950248756,0.901043313,1.834901084,154.3859649,1.867872591,4.545882058,143.37217,33.33333206,0.031057829,0.040410165,30.11265182,11.0,20.0,81.81818182,36.0,80.0,122.2222222,0.393236335,0.836024287,112.6009761,900.0,37.5,1766.666667,0.0,0.0,9.1,12.6,9.8,3.5,-2.8,10.85,11.2,-1.05,2.1,Decrease,Increase,decr,-1,1,-1
51143,0.0,0.094848164,0.097287306,2.571627779,0.0,0.0,0.0,0.0,-15.90909091,0.695553202,0.599938385,-13.74658573,100.0,0.015808,0.0324291,105.1432556,-7.692307692,0.205504355,0.194574611,-5.318497435,0.0,0.316160546,0.324291019,2.571627779,721.8231508,635.0676982,739.1472646,738.3726242,6.944444444,5.309734513,5.686853767,0.247429921,0.360010122,101.9354839,2.468034966,4.964077839,101.1348262,0.0,0.015984399,0.01640716,2.644834042,56.0,50.0,-10.71428571,132.0,226.0,71.21212121,2.101810423,3.584286235,70.53327912,81.81818182,31.25,-29.16666667,1.0,1.0,9.1,12.6,9.8,3.5,-2.8,10.85,11.2,-1.05,2.1,Decrease,Increase,decr,-1,1,-1
51147,-50.0,0.172213372,0.086869652,-49.55696477,0.0,0.0430533,0.0434348,0.886070451,20.0,0.861066862,1.042435825,21.06328454,-100.0,0.0430533,0.0,-100.0,-12.5,0.688853489,0.608087565,-11.72468836,-22.72727273,0.947173548,0.738392043,-22.04258192,721.8231508,635.0676982,739.1472646,738.3726242,320.0,1.121076233,5.084745763,0.045167118,0.538838772,1171.428571,0.31399991,3.840013807,1122.934683,0.0,0.044027649,0.043572985,-1.032678843,8.0,4.0,-50.0,9.0,3.0,-66.66666667,0.40371417,0.129438668,-67.93804202,0.0,85.71428571,-10.0,1.0,1.0,9.1,12.6,9.8,3.5,-2.8,10.85,11.2,-1.05,2.1,Decrease,Increase,decr,-1,1,-1
51185,0.0,0.178818901,0.190267802,6.402511535,0.0,0.067057088,0.071350426,6.402511535,-7.894736842,0.84938978,0.832421633,-1.997686744,-100.0,0.0447047,0.0,-100.0,-6.060606061,0.737627967,0.737287732,-0.046126,50.0,0.357637802,0.570803406,59.6037673,721.8231508,635.0676982,739.1472646,738.3726242,123.5294118,2.951388889,6.506849315,0.13029316,0.351591414,239.2857143,0.633928774,2.147038217,238.6876108,33.33333206,0.068146199,0.09790723,43.67232895,4.0,17.0,325.0,7.0,39.0,457.1428571,0.158482193,0.881415689,456.1607082,-100.0,187.5,160.7142857,0.0,0.0,9.1,12.6,9.8,3.5,-2.8,10.85,11.2,-1.05,2.1,Decrease,Increase,decr,-1,1,-1
51191,8.333333333,0.218970111,0.239688773,9.461867975,0.0,0.036495,0.0368752,1.041724284,-7.692307692,0.711652859,0.663753526,-6.730716045,100.0,0.0182475,0.0368752,102.0834486,-13.88888889,0.656910332,0.571565536,-12.99184853,33.33333333,0.492682749,0.663753526,34.72229905,721.8231508,635.0676982,739.1472646,738.3726242,12.5,3.573422669,4.494382022,0.352585246,0.352941176,74.19354839,2.858934632,4.904186722,71.53895957,0.0,0.036511008,0.036763355,0.69115442,49.0,64.0,30.6122449,195.0,99.0,-49.23076923,3.596724214,1.798201798,-50.00445708,-30.76923077,50.0,-42.85714286,1.0,1.0,9.1,12.6,9.8,3.5,-2.8,10.85,11.2,-1.05,2.1,Decrease,Increase,decr,-1,1,-1
53007,-16.0,0.341376156,0.276432182,-19.02416807,100.0,0.013655,0.0263269,92.79959983,0.0,0.382341294,0.368576243,-3.600200084,-21.42857143,0.191170647,0.14479781,-24.25730007,-3.50877193,0.778337635,0.723989048,-6.982649204,21.95121951,1.11971379,1.316343724,17.56073161,683.8388625,505.2608161,713.2695443,706.8068507,58.82352941,8.682328907,15.16853933,0.635057471,0.614590346,-4.298642534,18.88512263,17.21728512,-8.831488866,33.33333206,0.040671349,0.051923774,27.66671371,14.0,34.0,142.8571429,22.0,33.0,50.0,0.313327826,0.447730819,42.89532596,-23.52941176,77.77777778,105.8455115,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
53011,1.694915254,0.136509295,0.128880373,-5.588573364,23.07692308,0.0300783,0.0343681,14.26203429,11.02362205,0.293842043,0.302868877,3.072002386,6.25,0.07403894,0.073032212,-1.359728213,4.098360656,0.564546916,0.54559358,-3.357265057,17.0212766,0.543723465,0.590701711,8.64009909,683.8388625,505.2608161,713.2695443,706.8068507,-0.726392252,19.65730604,21.25453603,3.010001708,4.115137335,31.96721311,3.879457952,4.786998028,23.39347629,0.0,0.013593575,0.012451827,-8.399176598,102.0,162.0,58.82352941,222.0,321.0,44.59459459,0.543026271,0.734174088,35.20047335,95.0,554.5454545,200.0,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
53025,22.72727273,0.242691671,0.287527688,18.47447684,0.0,0.0220629,0.0212983,-3.465241097,-4.444444444,0.496414782,0.457914466,-7.755674826,-33.33333333,0.099282956,0.063895042,-35.64349407,-1.960784314,0.56260342,0.532458681,-5.358079507,16.0,0.55157198,0.61765207,11.98032033,683.8388625,505.2608161,713.2695443,706.8068507,-7.8125,6.889128095,7.603092784,0.064611478,0.119786982,174.5123537,9.304858128,23.04861938,147.7052208,0.0,0.010899302,0.010274219,-5.735067368,85.0,72.0,-15.29411765,14723.0,16433.0,11.61448074,178.1474983,179.4211095,0.714919489,-94.11764706,11.11111111,81.81818182,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
53033,5.714285714,0.248452874,0.240263975,-3.295956581,25.0,0.0141973,0.0162341,14.34599729,-1.906412478,0.292565935,0.262527818,-10.26712726,-6.730769231,0.10546571,0.089983033,-14.68029433,5.123568415,0.841190444,0.808919638,-3.836325851,13.61111111,1.095220832,1.138238986,3.927806422,683.8388625,505.2608161,713.2695443,706.8068507,8.522727273,19.66480447,20.79477409,2.603147664,2.182212689,-20.4648355,1.792762499,1.311467251,-26.84657052,5.128205299,0.019047219,0.018359609,-3.610030174,167.0,238.0,42.51497006,948.0,1005.0,6.012658228,0.512990899,0.500199084,-2.493575439,48.38709677,142.3076923,41.96863169,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
53037,-8.333333333,0.288885144,0.244836182,-15.24791518,0.0,0.0481475,0.0445157,-7.543180199,-37.03703704,0.649991574,0.378383191,-41.78644679,60.0,0.12036881,0.178062678,47.93091168,-6.0,1.2036881,1.046118234,-13.09058939,10.86956522,1.107393052,1.135149573,2.506474127,683.8388625,505.2608161,713.2695443,706.8068507,20.0,8.670520231,10.73558648,1.210848414,0.92583187,-13.5501355,18.84672353,15.32843208,-18.66792095,100.0,0.023906287,0.042226162,76.63204193,29.0,36.0,24.13793103,447.0,271.0,-39.37360179,11.41529189,6.51097977,-42.96265194,-42.85714286,85.71428571,-2.816901408,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
53053,12.0,0.186839522,0.195405187,4.584503438,11.11111111,0.0224207,0.0232625,3.754467697,0.0,0.286487268,0.267519005,-6.620979073,-7.8125,0.079718196,0.068624441,-13.91621508,5.252918288,0.640236763,0.629251226,-1.715855406,10.39215686,0.635254376,0.65484,3.083115259,683.8388625,505.2608161,713.2695443,706.8068507,3.50877193,19.68232044,19.9594046,2.570681758,2.079553078,-11.80037313,2.775462016,2.328855019,-16.09126678,26.66666603,0.018313698,0.021317201,16.40030479,82.0,164.0,100.0,1462.0,1320.0,-9.712722298,1.892595834,1.62564179,-14.10517973,12.5,180.0,282.8767123,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
53067,10.41666667,0.187323652,0.19348503,3.289161857,0.0,0.027318,0.0255546,-6.455098696,-17.24137931,0.33952412,0.262847589,-22.58352996,20.83333333,0.093661826,0.105869168,13.03342241,0.602409639,0.647827631,0.609660379,-5.891575194,9.467455621,0.659535359,0.675372276,2.401223321,683.8388625,505.2608161,713.2695443,706.8068507,9.677419355,16.84782609,17.81437126,1.390338041,2.845870466,112.5686394,6.893158152,13.46015655,95.26835523,0.0,0.026738888,0.024439719,-8.598596573,61.0,111.0,81.96721311,386.0,218.0,-43.52331606,1.623403933,0.842225639,-48.1197734,0.0,157.1428571,348.9795918,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
53073,20.58823529,0.167119692,0.189574336,13.43626467,0.0,0.0147459,0.0138713,-5.930902466,7.368421053,0.466952081,0.471623958,1.00050472,0.0,0.103220986,0.09709905,-5.930902466,-4.6875,0.629156488,0.564099244,-10.34039141,7.407407407,0.928988877,0.938624153,1.037178832,683.8388625,505.2608161,713.2695443,706.8068507,10.62271062,18.40863115,17.74383079,1.224996171,0.720938563,-35.58389597,20.7377215,12.56824469,-39.39428354,-25.0,0.019407395,0.013292864,-31.50619316,81.0,100.0,23.45679012,2058.0,3134.0,52.28377065,10.67222577,15.29071384,43.27577188,-9.090909091,85.71428571,401.3333333,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
53077,18.6440678,0.239788661,0.280760299,17.08656194,-11.11111111,0.0365779,0.0320869,-12.27800439,-1.075268817,0.377971957,0.36899925,-2.373908113,-5.0,0.081284292,0.076206367,-6.247117193,-11.25827815,0.613696403,0.537455429,-12.42323948,6.504065041,0.499898395,0.525422845,5.105927665,683.8388625,505.2608161,713.2695443,706.8068507,-3.947368421,10.73446328,11.6131085,0.248461961,0.251472188,38.34837847,12.85163685,16.76362399,30.4396022,50.0,0.008109906,0.011930991,47.11627197,119.0,188.0,57.98319328,5904.0,6424.0,8.807588076,25.36812571,26.02453371,2.587530569,-33.33333333,8.333333333,204.9618321,1.0,1.0,15.4,13.7,10.8,-1.7,-2.9,14.55,12.25,-3.75,-3.15,Decrease,Decrease,decr,-1,-1,-1
54025,0.0,0.168043691,0.169042655,0.59446667,0.0,0.0280073,0.0281738,0.59446667,-3.125,0.896233021,0.873387051,-2.549110413,100.0,0.0280073,0.0563476,101.1889333,-3.225806452,0.868225739,0.845213275,-2.650516125,-9.677419355,0.868225739,0.788865724,-9.140481717,552.5536071,595.6438374,434.9249921,503.4793287,11.11111111,8.172531215,9.768009768,0.374627699,0.60189166,186.9565217,4.553940148,12.88307632,182.899553,25.0,0.111734964,0.14373599,28.64011765,28.0,35.0,25.0,107.0,79.0,-26.1682243,3.026531651,2.20295028,-27.21205214,-50.0,66.66666667,2900.0,1.0,1.0,14.1,11.4,10,-2.7,-1.4,12.75,10.7,-2.75,-3.4,Decrease,Decrease,decr,-1,-1,-1
54027,-40.0,0.210198848,0.128518185,-38.85875851,0.0,0.0,0.0,0.0,0.0,0.378357927,0.385554556,1.902069143,0.0,0.0,0.0,0.0,-22.22222222,0.378357927,0.299875766,-20.74283511,33.33333333,0.378357927,0.514072741,35.86942552,552.5536071,595.6438374,434.9249921,503.4793287,14.92537313,9.896602659,9.649122807,1.244277858,4.524921522,337.7777778,17.23991146,74.88596047,334.3755514,0.0,0.042571306,0.042832054,0.612496972,16.0,35.0,118.75,51.0,163.0,219.6078431,2.170951813,6.884608887,217.1239842,80.0,42.85714286,-71.62162162,1.0,1.0,14.1,11.4,10,-2.7,-1.4,12.75,10.7,-2.75,-3.4,Decrease,Decrease,decr,-1,-1,-1
54037,-25.0,0.147351359,0.107434465,-27.08960034,0.0,0.0184189,0.0179057,-2.786133792,4.545454545,0.405216238,0.411832116,1.632678309,0.0,0.0,0.0,0.0,-6.451612903,0.570986517,0.519266581,-9.057996128,-10.41666667,0.884108156,0.769946999,-12.91257819,552.5536071,595.6438374,434.9249921,503.4793287,2.631578947,13.91941392,15.56886228,3.684670332,2.608989333,29.28870293,13.98642322,16.99576481,21.51616279,-16.66666603,0.109092891,0.088011123,-19.32460213,31.0,27.0,-12.90322581,120.0,183.0,52.5,2.34082397,3.355150982,43.33204994,-16.66666667,12.5,-2.0,1.0,0.0,14.1,11.4,10,-2.7,-1.4,12.75,10.7,-2.75,-3.4,Decrease,Decrease,decr,-1,-1,-1
54063,50.0,0.147601476,0.222601469,50.81249536,0.0,0.0,0.0,0.0,0.0,0.442804428,0.445202938,0.541663575,0.0,0.0,0.0,0.0,-100.0,0.073800738,0.0,-100.0,12.5,0.590405904,0.667804408,13.10937152,552.5536071,595.6438374,434.9249921,503.4793287,4.347826087,6.506364922,6.030150754,1.749466626,0.554140127,-39.3728223,21.33511745,12.88220922,-39.61969391,0.0,0.07395903,0.075301208,1.814757943,14.0,27.0,92.85714286,93.0,78.0,-16.12903226,6.913470116,5.774783446,-16.47055171,0.0,100.0,20.0,1.0,1.0,14.1,11.4,10,-2.7,-1.4,12.75,10.7,-2.75,-3.4,Decrease,Decrease,decr,-1,-1,-1
54077,-20.0,0.148539853,0.118655632,-20.11865563,0.0,0.029708,0.0296639,-0.14831954,18.18181818,0.653575354,0.771261606,18.00653145,0.0,0.0,0.0,0.0,-16.66666667,0.356495648,0.296639079,-16.79026628,100.0,0.326787677,0.652605974,99.70336092,552.5536071,595.6438374,434.9249921,503.4793287,8.256880734,10.40076336,10.88560886,3.239519203,3.651685393,50.0,13.4990685,19.56098424,44.90617808,0.0,0.089060411,0.088655099,-0.455097377,46.0,41.0,-10.86956522,213.0,176.0,-17.37089202,6.50520722,5.192659468,-20.17687843,-38.46153846,16.66666667,533.3333333,0.0,1.0,14.1,11.4,10,-2.7,-1.4,12.75,10.7,-2.75,-3.4,Decrease,Decrease,decr,-1,-1,-1
55007,16.66666667,0.398300584,0.46854083,17.63498438,0.0,0.0,0.0,0.0,-8.333333333,0.796601168,0.736278447,-7.572512271,50.0,0.132766861,0.200803213,51.24497992,-25.0,0.531067446,0.401606426,-24.37751004,18.75,2.124269782,2.543507363,19.7356091,510.5596443,495.4132671,558.8067883,589.648556,15.06849315,19.06005222,23.86363636,5.6587473,6.518614345,-1.090512541,60.11143887,60.09010203,-0.035495482,25.0,0.264602751,0.332402617,25.62326622,22.0,25.0,13.63636364,33.0,35.0,6.060606061,2.163225172,2.318802173,7.191900454,366.6666667,150.0,116.6666667,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55019,14.28571429,0.201769809,0.231494878,14.73216869,0.0,0.0,0.0,0.0,31.25,0.461188136,0.607674055,31.76272498,0.0,0.0576485,0.0578737,0.390647607,33.33333333,0.259418326,0.347242317,33.85419681,-17.85714286,0.807079238,0.665547775,-17.53625375,510.5596443,495.4132671,558.8067883,589.648556,13.91752577,8.940092166,9.538195943,0.132315449,0.154779116,68.56368564,10.71584144,18.0483417,68.42673345,0.0,0.173736796,0.172865823,-0.501317441,53.0,66.0,24.52830189,164.0,233.0,42.07317073,4.762596196,6.760873981,41.95774118,-50.0,100.0,140.0,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55021,28.57142857,0.123500353,0.158191693,28.09007385,0.0,0.0352858,0.0351537,-0.374387007,-14.28571429,0.494001411,0.421844515,-14.60661744,-28.57142857,0.123500353,0.087884274,-28.83884786,-17.5,0.705716302,0.580036208,-17.80886928,-4.347826087,1.217360621,1.160072417,-4.705935398,510.5596443,495.4132671,558.8067883,589.648556,-5.421686747,10.47318612,10.03836317,0.591581069,0.5524965,20.0811359,17.54542057,20.97802977,19.56413172,-11.11111069,0.15909493,0.139474884,-12.33228874,62.0,68.0,9.677419355,652.0,347.0,-46.7791411,11.60204281,6.148121899,-47.00828123,166.6666667,-12.5,-67.26726727,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55025,3.896103896,0.155199694,0.150870238,-2.789602954,25.0,0.0080623,0.0094294,16.95625895,4.320987654,0.326524031,0.318713379,-2.392060435,23.07692308,0.078607637,0.090522143,15.15693189,10.35353535,0.798169853,0.824128677,3.252293251,13.83495146,0.83041914,0.884476773,6.509680477,510.5596443,495.4132671,558.8067883,589.648556,4.06504065,7.385169619,9.312477264,0.570344225,0.623198947,9.500745156,5.690732841,5.836050469,2.553583737,14.28571415,0.068655454,0.073751211,7.422218323,157.0,124.0,-21.01910828,808.0,574.0,-28.96039604,1.713156533,1.139807067,-33.46743017,-6.25,105.8823529,85.04901961,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55039,-13.33333333,0.14728842,0.12718912,-13.64621857,0.0,0.0098192,0.0097838,-0.361021426,-10.41666667,0.471322945,0.420702475,-10.7400817,-30.0,0.09819228,0.068486449,-30.252715,-8.823529412,0.667707505,0.606594267,-9.152696006,-3.947368421,0.746261329,0.71421583,-4.294139002,510.5596443,495.4132671,558.8067883,589.648556,-14.60674157,5.416920268,5.432451751,0.277876295,0.107191533,-45.22924411,8.028253084,4.339459629,-45.94764784,0.0,0.039295819,0.038810082,-1.236103177,34.0,23.0,-32.35294118,196.0,185.0,-5.612244898,1.949860724,1.816289664,-6.85028724,-73.91304348,150.0,508.8235294,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55043,16.66666667,0.23447117,0.269267017,14.84013874,0.0,0.0195393,0.0192334,-1.565595369,0.0,0.586177925,0.57700075,-1.565595369,25.0,0.078157057,0.096166792,23.04300579,9.523809524,0.410324547,0.442367242,7.809109834,5.0,0.781570566,0.80780105,3.356124863,510.5596443,495.4132671,558.8067883,589.648556,-25.2173913,4.012561061,3.530377668,0.099179269,0.084981917,5.198776758,6.469610636,6.744701292,4.252043458,25.0,0.078443676,0.096985683,23.63735008,26.0,28.0,7.692307692,66.0,111.0,68.18181818,1.305792972,2.176342568,66.66827085,28.57142857,54.54545455,23.68421053,0.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55061,-20.0,0.243249818,0.196232339,-19.3288854,0.0,0.0,0.0,0.0,22.22222222,0.437849672,0.539638932,23.24753619,-20.0,0.243249818,0.196232339,-19.3288854,40.0,0.243249818,0.343406593,41.17445055,-20.68965517,1.410848942,1.12833595,-20.02432604,510.5596443,495.4132671,558.8067883,589.648556,-24.35897436,8.734602464,8.038147139,0.236513352,0.169547283,1.735357918,22.2769885,22.77141192,2.219435655,100.0,0.049106266,0.09812098,99.81356049,9.0,9.0,0.0,31.0,58.0,87.09677419,1.498018749,2.816080792,87.98701909,33.33333333,20.0,1569.230769,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55065,0.0,0.355703106,0.357653791,0.54840248,0.0,0.0,0.0,0.0,-36.36363636,0.652122362,0.417262756,-36.01465297,300.0,0.0592839,0.238435861,302.1936099,75.0,0.237135404,0.417262756,75.95970434,21.42857143,0.829973915,1.013352408,22.09448873,510.5596443,495.4132671,558.8067883,589.648556,-4.255319149,3.502235469,3.594249201,0.067040329,0.058818411,14.96598639,8.818236353,10.03026886,13.74461352,0.0,0.119976006,0.120012,0.030000795,14.0,11.0,-21.42857143,29.0,24.0,-17.24137931,1.73965207,1.424416879,-18.12058835,-75.0,-37.5,-84.0,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55067,0.0,0.252576278,0.261972126,3.720004192,0.0,0.0505153,0.0523944,3.720004192,6.666666667,0.757728834,0.838310804,10.63467114,0.0,0.0505153,0.0523944,3.720004192,0.0,0.555667812,0.576338678,3.720004192,-17.24137931,1.464942413,1.257466206,-14.16275515,510.5596443,495.4132671,558.8067883,589.648556,-17.07317073,8.41889117,8.585858586,0.457804967,0.599597702,83.77581121,16.63477109,31.57788028,89.83056701,0.0,0.051519834,0.051899523,0.736976445,40.0,28.0,-30.0,9974.0,5665.0,-43.20232605,489.4253889,287.1407573,-41.3310458,100.0,-14.28571429,120.0,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
55089,-14.28571429,0.161307048,0.13608991,-15.6330044,200.0,0.0115219,0.0340225,195.2844846,-3.571428571,0.322614096,0.306202298,-5.087129945,-23.52941177,0.195872844,0.147430736,-24.73140588,0.0,0.587618532,0.578382118,-1.571838461,0.0,0.875666832,0.861902764,-1.571838461,510.5596443,495.4132671,558.8067883,589.648556,7.547169811,10.33138402,13.70192308,2.33168518,2.397588499,12.63616558,16.0870124,17.81263997,10.72683685,0.0,0.03439657,0.033652283,-2.163840532,29.0,37.0,27.5862069,627.0,389.0,-37.9585327,7.325023073,4.467515763,-39.01021583,0.0,-25.0,-1.315789474,1.0,1.0,11.3,15.3,14.9,4,-0.4,13.3,15.1,1.6,3.8,Increase,Increase,decr,1,1,-1
